WDPAID,NAME,IUCN_CAT,GIS_AREA,ISO3,latitude,longitude
3,Laguna de los Pozuelos,III,217.93,ARG,-22.34238,-65.99790
4,Formosa,IA,90.75,ARG,-24.27170,-61.78334
6,Los Glaciares,II,5368.38,ARG,-49.97723,-73.14067
7,Lanín,II,2182.39,ARG,-39.57289,-71.44984
8,Los Alerces,II,1884.70,ARG,-42.84234,-71.88706
10,Calilegua,II,775.21,ARG,-23.69496,-64.79295
11,Baritú,II,682.07,ARG,-22.58572,-64.62402
12,Río Pilcomayo,II,508.32,ARG,-25.05255,-58.14401
15,Iguazú,II,512.47,ARG,-25.64815,-54.31909
16,El Rey,II,401.91,ARG,-24.67831,-64.63254
17,Lago Puelo,II,190.50,ARG,-42.17811,-71.69017
18,Chaco,II,149.31,ARG,-26.82654,-59.65519
19,Laguna Blanca,II,77.44,ARG,-39.05282,-70.33573
20,Lihué Calel,II,325.55,ARG,-37.91580,-65.56074
21,El Palmar,II,82.21,ARG,-31.87725,-58.25869
42,Reserva Biológica Do Lago Piratuba,IA,3924.71,BRA,1.49728,-50.22487
43,Reserva Biológica Do Rio Trombetas,IA,4106.77,BRA,-1.07208,-56.66742
44,Reserva Biológica Do Jaru,IA,3468.63,BRA,-9.77117,-61.73525
46,Reserva Biológica Do Atol Das Rocas,IA,351.87,BRA,-3.85236,-33.78507
47,Reserva Biológica De Sooretama,IA,278.59,BRA,-18.98840,-40.08383
48,Reserva Biológica De Una,IA,187.25,BRA,-15.18101,-39.10236
49,Reserva Biológica De Poço Das Antas,IA,50.52,BRA,-22.54380,-42.27884
53,Parque Nacional Do Jaú,II,23673.41,BRA,-2.26088,-62.66888
54,Parque Nacional Do Pico Da Neblina,II,22525.46,BRA,0.31967,-65.96546
55,Parque Nacional Da Amazônia,II,10662.88,BRA,-4.29954,-56.73405
56,Parque Nacional De Pacaás Novos,II,7061.17,BRA,-11.10540,-63.28668
57,Parque Nacional Do Cabo Orange,II,6573.33,BRA,3.66294,-51.21347
58,Parque Nacional Do Araguaia,II,5555.01,BRA,-10.50478,-50.21104
59,Parque Nacional Da Chapada Dos Veadeiros,II,2405.85,BRA,-13.91739,-47.44089
60,Parque Nacional Do Iguaçu,II,1698.51,BRA,-25.37333,-54.05512
61,Parque Nacional Dos Lençóis Maranhenses,II,1571.74,BRA,-2.53081,-43.12197
62,Parque Nacional Das Emas,II,1327.87,BRA,-18.10658,-52.92809
64,Parque Nacional Da Serra Da Capivara,II,1007.63,BRA,-8.66790,-42.54184
65,Parque Nacional Da Serra Da Canastra,II,1979.71,BRA,-20.37024,-46.60178
66,Parque Nacional De São Joaquim,II,496.72,BRA,-28.20270,-49.50778
67,Parque Nacional De Brasília,II,423.55,BRA,-15.63294,-48.01256
68,Parque Nacional E Histórico Do Monte Pascoal,II,222.40,BRA,-16.86440,-39.27096
69,Parque Nacional De Caparaó,II,317.51,BRA,-20.45870,-41.78537
70,Parque Nacional De Itatiaia,II,280.86,BRA,-22.35635,-44.66085
71,Parque Nacional De Aparados Da Serra,II,129.66,BRA,-29.18007,-50.09479
72,Parque Nacional Da Serra Dos Órgãos,II,198.50,BRA,-22.48871,-43.08094
73,Parque Nacional De Sete Cidades,II,63.11,BRA,-4.09859,-41.71288
74,Parque Nacional Da Tijuca,II,39.58,BRA,-22.95417,-43.26838
75,Parque Nacional De Ubajara,II,63.04,BRA,-3.76920,-40.91787
125,Ciénaga Grande de Santa Marta,IB,270.19,COL,10.73661,-74.45014
126,Los Flamencos,IB,70.64,COL,11.39410,-73.11921
127,Iguaque,IB,68.88,COL,5.66933,-73.44877
129,El Tuparro,II,5547.80,COL,5.27717,-68.50787
130,Sierra de la Macarena,II,6204.55,COL,2.78624,-73.50109
131,Paramillo,II,5039.65,COL,7.54095,-76.05657
132,Sierra Nevada de Santa Marta,II,5741.60,COL,10.83988,-73.54543
133,El Cocuy,II,3061.43,COL,6.51555,-72.15351
134,Cordillera de los Picachos,II,2878.97,COL,2.83661,-74.60735
135,Amacayacu,II,2672.41,COL,-3.43080,-70.16290
136,Nevado del Huila,II,1637.57,COL,2.96923,-75.92630
137,Sumapaz,II,2109.92,COL,3.93760,-74.17994
138,Farallones de Cali,II,1963.66,COL,3.39247,-76.84834
139,Las Hermosas - Gloria Valencia de Castaño,II,1247.12,COL,3.67665,-75.87619
140,Sanquianga,II,863.30,COL,2.53138,-78.29744
141,Puracé,II,919.63,COL,2.12829,-76.44026
142,Los Katíos,II,779.72,COL,7.82411,-77.20196
143,Chingaza,II,772.70,COL,4.56794,-73.65349
144,Tamá,II,511.09,COL,7.23739,-72.25465
145,Pisba,II,351.45,COL,5.86283,-72.56454
146,Munchique,II,469.81,COL,2.66722,-76.98960
147,Los Nevados,II,614.03,COL,4.78494,-75.39232
148,Las Orquídeas,II,287.61,COL,6.58015,-76.27249
149,Macuira,II,241.57,COL,12.15018,-71.33362
150,Isla de Salamanca,II,565.88,COL,11.00431,-74.59373
152,Tayrona,II,193.09,COL,11.31465,-74.05402
153,Cueva de los Guácharos,II,71.33,COL,1.58938,-76.12700
156,Hitoy Cerere,IA,99.78,CRI,9.64279,-83.08095
157,Carara,II,53.31,CRI,9.79021,-84.56823
163,Chirripo,II,506.73,CRI,9.48786,-83.54061
164,Corcovado,II,442.65,CRI,8.54307,-83.57637
165,Braulio Carrillo,II,499.31,CRI,10.24007,-84.00189
166,Santa Rosa,II,814.78,CRI,10.82172,-85.78976
167,Tortuguero,II,767.38,CRI,10.48735,-83.42562
168,Rincon de la Vieja,II,158.71,CRI,10.78086,-85.31460
169,Volcan Poas,II,65.60,CRI,10.21747,-84.23099
170,Isla del Coco,II,54844.16,CRI,5.38302,-87.67701
180,Cotubanamá  (Del Este),II,795.68,DOM,18.20692,-68.66622
181,Los Haitises,II,632.14,DOM,18.99810,-69.68406
183,Cayambe Coca,II,4073.43,ECU,-0.06991,-77.81333
186,Yasuní,II,10231.52,ECU,-1.07279,-76.09646
187,Galápagos,II,7721.05,ECU,0.13488,-90.62513
188,Sangay,II,4859.89,ECU,-2.05015,-78.50695
189,Machalilla,II,585.46,ECU,-1.45727,-80.86940
190,Cotopaxi,II,327.80,ECU,-0.64315,-78.46225
193,Tikal,II,575.35,GTM,17.22190,-89.62366
199,"La Citadelle, Sans Souci, Ramiers",III,25.25,HTI,19.56942,-72.23148
200,La Tigra,II,242.63,HND,14.21077,-87.11879
212,La Montaña Malinche o Matlalcuéyatl,II,461.38,MEX,19.22427,-98.04583
213,Iztaccíhuatl-Popocatépetl,II,398.50,MEX,19.22637,-98.68011
214,Pico de Orizaba,II,197.50,MEX,19.05665,-97.28548
216,Bosencheve,II,146.05,MEX,19.43200,-100.15660
217,Cofre de Perote o Nauhcampatépetl,II,115.29,MEX,19.49753,-97.15783
219,Lagunas de Chacahua,II,149.01,MEX,16.00185,-97.65986
220,Lagunas de Montebello,II,64.13,MEX,16.11861,-91.71645
221,Constitución de 1857,II,50.11,MEX,32.07663,-115.90354
222,Lagunas de Zempoala,II,45.59,MEX,19.06338,-99.30987
223,El Chico,II,27.42,MEX,20.19685,-98.72776
225,Insurgente José María Morelos,II,71.89,MEX,19.62534,-100.99757
230,Bonaire,II,33.30,BES,12.16840,-68.30112
234,Cerro Saslaya,II,632.68,NIC,13.84049,-85.05656
235,Volcán Masaya,II,54.72,NIC,11.98499,-86.15104
236,Darién,II,5675.38,PAN,7.86338,-77.78941
238,Soberanía,II,195.50,PAN,9.16084,-79.72820
240,Volcán Barú,II,141.12,PAN,8.82668,-82.55804
241,Altos de Campana,II,49.23,PAN,8.69373,-79.94855
242,Defensores del Chaco,II,7204.75,PRY,-20.24492,-60.32584
244,Teniente Agripino Enciso,II,422.54,PRY,-21.08589,-61.63328
245,Caazapa,II,126.94,PRY,-26.08755,-55.60878
246,Cerro Cora,II,56.82,PRY,-22.65681,-56.01756
247,Ybycui,II,50.79,PRY,-26.06042,-56.81660
255,de Huayllay,III,68.17,PER,-10.95083,-76.33337
256,de Calipuy,III,44.94,PER,-8.34439,-78.29983
257,del Manu,II,16987.30,PER,-12.26087,-71.63468
258,Huascarán,II,3396.81,PER,-9.41794,-77.45030
259,Cerros de Amotape,II,1521.53,PER,-4.01254,-80.47408
260,Tingo María,II,47.79,PER,-9.37288,-76.00497
261,de Cutervo,II,82.09,PER,-6.22099,-78.78860
262,de Machupicchu,III,372.64,PER,-13.23421,-72.47755
263,Barro Colorado,III,48.92,PAN,9.15195,-79.84522
264,Chacamarca,III,25.01,PER,-11.21705,-75.97088
276,Sipaliwini,IV,1007.86,SUR,2.04191,-56.08447
277,Brinck-heuvel,IV,60.89,SUR,5.12815,-55.34520
279,Brownsberg,II,144.14,SUR,4.91821,-55.18592
280,Wia-Wia,IV,480.88,SUR,5.91075,-54.48100
281,Coppename Monding,IV,263.13,SUR,5.93457,-55.71619
282,Galibi,IV,32.63,SUR,5.78892,-54.01943
307,Cerro de María Lionza,III,118.56,VEN,10.07793,-68.89212
310,Laguna de Las Marites,III,36.33,VEN,10.91539,-63.93125
313,Canaima,II,28241.35,VEN,5.59129,-61.82350
315,Aguaro - Guariquito,II,5795.55,VEN,8.30348,-66.64486
317,Yapacana,II,2684.37,VEN,3.83009,-66.78172
318,Perijá,II,2897.31,VEN,9.72857,-73.04343
321,Sierra Nevada,II,2762.66,VEN,8.52856,-70.92051
322,"Páramos de Tamá, Cobre y Judio",II,1381.28,VEN,7.35251,-72.20364
323,Henri Pittier,II,1072.61,VEN,10.38399,-67.63991
324,Mochima,II,947.79,VEN,10.29463,-64.49583
325,Guatopo,II,1218.50,VEN,10.08547,-66.48673
327,Waraira Repano,II,810.39,VEN,10.54107,-66.61793
328,Península de Paria,II,353.36,VEN,10.69263,-62.26984
330,Yurubí,II,242.26,VEN,10.43310,-68.73733
331,Laguna de Tacarigua,II,401.60,VEN,10.28414,-65.80467
332,Terepaima,II,184.84,VEN,9.87281,-69.26463
333,El Guácharo,II,616.72,VEN,10.16491,-63.45910
334,Macarao,II,146.80,VEN,10.40314,-67.13070
335,Yacambú,II,249.10,VEN,9.67011,-69.66340
336,Laguna de La Restinga,II,187.52,VEN,11.02141,-64.15817
337,Cueva de la Quebrada El Toro,II,38.40,VEN,10.83668,-69.11472
338,Cerro El Copey - Jóvito Villalba,II,74.08,VEN,11.00293,-63.91479
339,Estero de Chiriguare,IV,322.76,VEN,8.55819,-68.67768
340,Cuare,IV,114.69,VEN,10.97463,-68.32275
344,Mali i Dajtit,II,292.11,ALB,41.38390,19.95774
346,Mali i Tomorrit,II,261.03,ALB,40.66182,20.17955
347,Iona National Park,II,15174.44,AGO,-16.50257,12.45689
348,Quiçãma National Park,II,9229.35,AGO,-9.77481,13.64054
349,Cameia National Park,II,14510.12,AGO,-11.89718,21.67355
350,Bicuar National Park,II,6751.99,AGO,-15.31561,14.80576
351,Cangandala National Park,II,637.92,AGO,-9.82399,16.69855
354,Sturt,II,3455.66,AUS,-29.25763,141.65504
356,Blue Mountains,II,2693.39,AUS,-33.82451,150.25297
358,Mallee Cliffs,IA,581.18,AUS,-34.21431,142.61538
359,Kinchega,II,444.75,AUS,-32.44885,142.25536
360,Mount Kaputar,II,513.04,AUS,-30.26215,150.15044
361,Guy Fawkes River,IB,1082.36,AUS,-30.09184,152.20251
362,New England,IB,716.43,AUS,-30.59278,152.45856
363,Myall Lakes,II,480.43,AUS,-32.51212,152.28849
365,Warrumbungle,II,238.68,AUS,-31.29140,149.03031
366,Gibraltar Range,IB,254.00,AUS,-29.52215,152.35909
368,Royal,II,153.24,AUS,-34.13341,151.08167
370,Werrikimbe,IB,350.54,AUS,-31.21142,152.26802
371,Dharug,II,153.24,AUS,-33.37975,151.07203
372,Beowa,II,107.59,AUS,-37.09491,149.96341
373,Cocoparra,II,82.99,AUS,-34.13272,146.24385
374,Weddin Mountains,II,87.18,AUS,-33.94501,148.02169
375,Brisbane Water,II,121.02,AUS,-33.44045,151.25563
378,Crowdy Bay,II,107.07,AUS,-31.77395,152.72397
379,Dorrigo,II,117.69,AUS,-30.35232,152.82362
382,Mount Imlay,II,47.17,AUS,-37.15784,149.73274
384,Hat Head,II,74.05,AUS,-31.03680,153.02981
387,Bald Rock,II,89.05,AUS,-28.87244,152.05862
389,Murramarang,II,123.50,AUS,-35.61307,150.29879
393,Kakadu,II,19111.22,AUS,-13.03575,132.43908
400,Staaten River,II,4687.86,AUS,-16.59078,142.73967
403,Carnarvon,II,3013.40,AUS,-24.89782,147.77176
404,Bowling Green Bay,II,574.27,AUS,-19.39969,147.17626
406,Whitsunday Islands,II,174.65,AUS,-20.20949,149.02769
407,Eungella,II,622.12,AUS,-21.01931,148.57609
409,Hinchinbrook Island,II,397.69,AUS,-18.34389,146.21390
410,Cape Melville,II,1699.87,AUS,-14.46814,144.61396
421,Girraween,II,117.62,AUS,-28.84130,151.95403
423,Mount Barney,II,183.16,AUS,-28.26713,152.68302
426,Southwood,II,71.20,AUS,-27.82520,150.10292
428,Blackdown Tableland,II,478.26,AUS,-23.82141,149.10116
431,Cape Upstart,II,85.76,AUS,-19.79384,147.82601
432,Eurimbula,II,295.34,AUS,-24.12752,151.73392
433,Isla Gorge,II,78.90,AUS,-25.13542,149.92814
434,Forty Mile Scrub,II,63.07,AUS,-18.08450,144.84405
435,Castle Tower,II,93.07,AUS,-24.17962,151.35784
436,Mazeppa,II,41.26,AUS,-22.22871,147.29406
440,Mount Walsh,II,141.80,AUS,-25.63860,152.03528
441,Porcupine Gorge,II,51.98,AUS,-20.38714,144.45572
442,Mount Aberdeen,II,29.43,AUS,-20.21146,147.90651
444,Barron Gorge,II,29.70,AUS,-16.87128,145.64806
446,Magnetic Island,II,39.49,AUS,-19.14209,146.83148
454,Russell River,II,62.00,AUS,-17.30510,145.96900
459,Snake Range,II,26.89,AUS,-24.03873,147.58436
462,Hull River,II,36.53,AUS,-17.96799,146.04892
463,Grey Peaks,II,33.48,AUS,-16.97427,145.83898
474,Elliot Price,IA,635.60,AUS,-28.78202,137.33821
475,Ikara-Flinders Ranges,II,955.72,AUS,-31.41580,138.70596
482,Cape Gantheaume,IA,42.09,AUS,-36.00044,137.50187
485,Lincoln,II,214.37,AUS,-34.83677,135.89960
487,Messent,III,115.81,AUS,-36.05915,139.76925
491,Dhilba Guuranda-Innes,II,108.47,AUS,-35.22704,136.89587
492,Warrenben,IA,40.65,AUS,-35.12569,137.04609
493,Mount Boothby,IA,40.94,AUS,-35.84079,139.78383
495,Calpatanna Waterhole,IA,36.61,AUS,-32.99521,134.34465
496,Karte,IA,35.71,AUS,-35.10818,140.70746
498,Peebinga,IA,33.70,AUS,-34.99259,140.83070
499,Carcuma,IA,29.30,AUS,-35.61799,140.08132
500,Pooginook,IA,28.61,AUS,-34.09756,140.11956
503,Nuyts Archipelago,IA,74.63,AUS,-32.30455,133.70227
510,Deep Creek,II,44.69,AUS,-35.62685,138.22223
517,Ben Lomond,II,181.90,AUS,-41.56103,147.66141
522,Maria Island,II,115.76,AUS,-42.65211,148.08905
525,Narawntapu,II,45.01,AUS,-41.12010,146.63953
527,Rocky Cape,II,30.98,AUS,-40.89916,145.53575
528,Big Desert,IB,1417.13,AUS,-35.64362,141.16311
529,Wyperfeld,II,3598.55,AUS,-35.60112,141.81954
533,Hattah - Kulkyne,II,499.83,AUS,-34.70318,142.37243
535,Mount Buffalo,II,274.84,AUS,-36.69750,146.77875
541,Coopracambra,II,385.14,AUS,-37.35031,149.34076
543,Kinglake,II,231.27,AUS,-37.48470,145.27908
544,Holey Plains,II,107.46,AUS,-38.21837,146.92766
545,Mount Samaria,II,74.45,AUS,-36.88103,146.06573
546,Brisbane Ranges,II,88.81,AUS,-37.82450,144.23740
550,Alfred,II,30.22,AUS,-37.55514,149.36396
555,Collier Range,II,2352.23,AUS,-24.65355,119.17635
556,Drysdale River,II,4476.73,AUS,-14.99250,126.90813
557,Cape Arid,II,2776.73,AUS,-33.65066,123.28519
558,Fitzgerald River,II,2948.63,AUS,-34.06548,119.59570
562,Stirling Range,II,1133.46,AUS,-34.40430,118.04195
563,Cape Range,II,694.88,AUS,-22.15934,113.92046
564,Frank Hann,II,687.08,AUS,-32.88521,120.33236
565,Watheroo,II,29.03,AUS,-30.34342,115.80914
566,Cape Le Grand,II,309.77,AUS,-33.93125,122.31975
570,Yalgorup,II,141.80,AUS,-32.87909,115.66662
571,Stokes,II,100.27,AUS,-33.83415,121.13335
572,Badgingarra,II,131.05,AUS,-30.46049,115.42405
574,Alexander Morrison,II,84.98,AUS,-30.06894,115.56836
575,Avon Valley,II,44.59,AUS,-31.61364,116.21823
576,Tathra,II,43.22,AUS,-29.78898,115.51810
577,Torndirrup,II,39.67,AUS,-35.09194,117.92125
579,Yanchep,II,29.13,AUS,-31.54861,115.67690
580,Drovers Cave,II,25.64,AUS,-30.23302,115.08935
581,Porongurup,II,26.86,AUS,-34.68848,117.88014
582,Bandilngan  (Windjana Gorge),II,25.73,AUS,-17.42437,124.97239
585,Walyunga,II,28.02,AUS,-31.72773,116.08671
586,John Forrest,II,27.00,AUS,-31.87053,116.08632
597,Boucle de la Pendjari,II,2827.02,BEN,11.21927,1.52985
600,Chobe,IB,10505.39,BWA,-18.56083,24.53335
601,Nxai Pan,IB,2589.36,BWA,-19.91483,24.77871
602,Pirin,II,403.65,BGR,41.74518,23.42852
606,Bouba Ndjida,II,2115.47,CMR,8.67480,14.66222
607,Bénoué,II,1980.34,CMR,8.29785,13.79200
608,Waza,II,1407.07,CMR,11.28640,14.69160
609,Kalamaloué,II,66.95,CMR,12.12696,14.88423
611,Wood Buffalo National Park Of Canada,II,36274.84,CAN,59.03892,-113.29364
612,Kluane National Park Reserve Of Canada,II,22061.11,CAN,60.66696,-139.00967
613,Auyuittuq National Park Of Canada,II,18650.38,CAN,67.33351,-66.02076
614,Jasper National Park Of Canada,II,11235.43,CAN,52.80424,-118.17094
615,Banff National Park Of Canada,II,6857.27,CAN,51.48772,-116.24101
616,Nahanni National Park Reserve Of Canada,II,30063.46,CAN,61.68861,-126.35266
617,Prince Albert National Park Of Canada,II,3954.95,CAN,53.95691,-106.39112
618,Riding Mountain National Park Of Canada,II,3059.50,CAN,50.76432,-100.31737
619,Gros Morne National Park Of Canada,II,1838.89,CAN,49.63579,-57.77771
620,Pukaskwa National Park Of Canada,II,1849.65,CAN,48.30181,-85.91871
621,Kootenay National Park Of Canada,II,1379.31,CAN,50.94231,-116.07982
622,Glacier National Park Of Canada,II,1353.76,CAN,51.26153,-117.56214
623,Yoho National Park Of Canada,II,1292.50,CAN,51.38252,-116.52389
624,Cape Breton Highlands National Park Of Canada,II,951.70,CAN,46.73010,-60.67226
626,Waterton Lakes National Park Of Canada,II,499.19,CAN,49.10117,-113.90994
628,Pacific Rim National Park Reserve Of Canada,II,288.13,CAN,48.83207,-125.13832
629,Kejimkujik National Park And National Historic Site Of Canada,II,381.43,CAN,44.37082,-65.30077
630,Mount Revelstoke National Park Of Canada,II,263.21,CAN,51.09576,-118.05105
632,Kouchibouguac National Park Of Canada,II,195.78,CAN,46.83272,-64.92208
633,Fundy National Park Of Canada,II,205.65,CAN,45.61717,-65.04334
634,Elk Island National Park Of Canada,II,195.16,CAN,53.61337,-112.86526
635,Prince Edward Island National Park Of Canada,II,27.49,CAN,46.46275,-63.07115
638,Thousand Islands National Park Of Canada,II,25.20,CAN,44.25581,-76.16769
639,Bamingui-Bangoran,II,11191.17,CAF,8.11291,19.68545
641,Zakouma,II,3042.70,TCD,10.82292,19.67564
642,Manda,II,951.02,TCD,9.42447,18.03483
643,Parc National d'Odzala Kokoua,II,13603.55,COG,0.89310,14.85975
650,Nationalparken i Nord- og Østg,II,966788.20,GRL,77.36500,-37.04869
652,Awash,II,582.06,ETH,8.98943,40.00777
653,Simien Mountains,II,486.18,ETH,13.24593,38.17373
654,Lemmenjoen kansallispuisto,IB,2859.95,FIN,68.59813,25.66768
655,Pallas-Yllästunturin kansallispuisto,II,1026.44,FIN,67.95446,24.09580
656,Oulangan kansallispuisto,II,286.26,FIN,66.38209,29.35070
657,Pyhä-Luoston kansallispuisto,II,144.14,FIN,67.10372,26.99931
659,Ecrins,II,930.93,FRA,44.83041,6.22980
660,Cévennes,II,937.96,FRA,44.24625,3.58815
661,Vanoise,II,531.11,FRA,45.39590,6.89451
662,Pyrénées,II,457.06,FRA,42.79454,-0.26042
663,Port-Cros,II,46.13,FRA,43.00529,6.29051
664,Mercantour,II,679.22,FRA,44.16673,7.06094
667,Bayerischer Wald,II,249.37,DEU,48.99447,13.41488
668,Berchtesgaden,II,208.05,DEU,47.55305,12.92562
669,Mole,II,4739.79,GHA,9.65067,-1.74597
670,Digya,II,2771.42,GHA,7.44770,-0.22726
671,Bui,II,1859.80,GHA,8.39673,-2.36003
672,Bia National Park,II,314.26,GHA,6.48434,-3.09142
673,Pindos,II,31.52,GRC,39.89742,21.12919
674,Prespes,II,50.99,GRC,40.75748,21.07911
678,Ainos,II,28.27,GRC,38.15459,20.65131
679,Hortobágyi Nemzeti Park,II,803.58,HUN,47.58249,21.00531
680,Bükki Nemzeti Park,II,420.28,HUN,48.02905,20.52241
681,Kiskunsági Nemzeti Park,II,505.28,HUN,46.88469,19.56583
684,Þingvellir,II,227.89,ISL,64.27767,-21.09249
703,Kavir,II,4430.11,IRN,34.59885,52.50104
710,Tandoureh,II,340.67,IRN,37.43074,58.73588
712,Bamou,II,499.30,IRN,29.74307,52.68963
714,Killarney National Park,II,104.13,IRL,52.00411,-9.55551
717,Parco nazionale dello Stelvio,II,1307.92,ITA,46.46473,10.48781
718,Parco nazionale del Gran Paradiso,II,711.09,ITA,45.54057,7.32358
719,"Parco nazionale dell'Abruzzo, Lazio e Molise",II,507.10,ITA,41.80656,13.84423
721,Parc national de Taï,II,5080.53,CIV,5.76690,-7.10578
722,Parc national de la Marahoué,II,1029.24,CIV,7.09242,-5.97760
723,Parc national du Mont Sangbé,II,975.43,CIV,7.98996,-7.23682
724,Parc national du Mont Péko,II,302.37,CIV,7.00339,-7.25220
725,Parc national du Banco,II,34.40,CIV,5.39255,-4.05284
726,Daisetsuzan,II,2265.97,JPN,43.51207,142.93692
727,Bandai asahi,II,1888.70,JPN,38.06143,139.93365
729,Chubusangaku,II,1746.75,JPN,36.48052,137.64182
733,Shikotsu toya,II,999.98,JPN,42.74342,141.09423
734,Akanmashu,II,950.03,JPN,43.53837,144.28975
735,Towada hachimantai,II,857.50,JPN,40.21731,140.86365
741,Hakusan,II,500.49,JPN,36.18335,136.70406
742,Shiretoko,II,619.65,JPN,44.17725,145.19175
743,Minami alps,II,354.26,JPN,35.56746,138.21117
747,Iriomote ishigaki,II,1253.24,JPN,24.32892,123.95299
751,Ogasawara,II,1280.73,JPN,26.58735,141.57606
752,Tsavo East,II,13380.53,KEN,-2.83574,38.70573
754,Sibiloi,II,1542.56,KEN,3.96067,36.36568
755,Meru,II,871.33,KEN,0.12323,38.20847
756,Aberdare,II,772.32,KEN,-0.41912,36.71770
758,Amboseli,II,387.44,KEN,-2.64279,37.24641
759,Shimba Hills,II,193.49,KEN,-4.25330,39.39023
760,Mt. Elgon,II,158.00,KEN,1.09164,34.68753
761,Nairobi,II,116.31,KEN,-1.38614,36.86216
762,Lake Nakuru,II,190.36,KEN,-0.39516,36.09353
763,Kisite,II,27.84,KEN,-4.71459,39.36306
766,Hallyeohaesang,II,534.13,KOR,34.73578,128.26344
767,Jirisan,II,481.06,KOR,35.33114,127.65128
768,Seoraksan,II,399.64,KOR,38.13409,128.41961
769,Odaesan,II,327.58,KOR,37.77006,128.60429
773,Songnisan,II,277.87,KOR,36.62098,127.87847
774,Naejangsan,II,79.89,KOR,35.46919,126.86956
776,Gayasan,II,76.77,KOR,35.80169,128.10967
779,Nyika National Park,II,3094.13,MWI,-10.54701,33.83130
780,Kasungu National Park,II,2360.50,MWI,-12.94275,33.13553
785,Kinabalu Park,II,836.56,MYS,6.25052,116.60789
786,Similajau National Park,II,76.31,MYS,3.40605,113.22532
787,Gunung Mulu National Park,II,936.34,MYS,4.08504,114.94012
788,Klias,IA,36.56,MYS,5.29338,115.63005
789,Pulau Tiga Park,II,162.34,MYS,5.78931,115.66163
790,Tunku Abdul Rahman Park,II,49.65,MYS,5.99982,116.01830
791,Niah National Park,II,36.54,MYS,3.81067,113.77877
792,Bako National Park,II,25.65,MYS,1.72085,110.47264
795,Tawau Hill Park,II,278.58,MYS,4.45083,117.92733
797,Banc d'Arguin,II,11875.58,MRT,20.08128,-16.36658
798,Gobiin ikh /A/,IB,45927.90,MNG,43.62309,97.47677
799,Banhine,II,7255.82,MOZ,-22.79324,32.76453
800,Zinave,II,4091.75,MOZ,-21.65051,33.50737
801,Gorongosa,II,3675.33,MOZ,-18.82716,34.50614
802,Bazaruto,II,1228.45,MOZ,-21.75347,35.42931
803,Langtang,II,1658.56,NPL,28.18587,85.56533
804,Sagarmatha,II,1131.94,NPL,27.94222,86.75017
805,Chitwan,II,1213.00,NPL,27.51620,84.31025
806,Rara,II,106.74,NPL,29.50147,82.06816
808,Fiordland National Park,II,12732.48,NZL,-45.45707,167.33298
809,Mount Aspiring National Park,II,3589.78,NZL,-44.39100,168.88103
811,Arthur's Pass National Park,II,1185.85,NZL,-42.89430,171.72414
812,Westland / Tai Poutini National Park,II,1316.31,NZL,-43.42498,170.12599
813,Tongariro National Park,II,788.20,NZL,-39.19345,175.58882
814,Aoraki Mount Cook National Park,II,722.65,NZL,-43.60499,170.29605
815,Nelson Lakes National Park,II,1012.73,NZL,-42.04165,172.63459
816,Egmont National Park,II,341.70,NZL,-39.26698,174.05975
817,Abel Tasman National Park,II,235.22,NZL,-40.90358,172.95136
818,Parc National du W du W du Niger,II,2193.96,NER,12.24480,2.45189
819,Kainji Lake,II,5824.45,NGA,10.02630,4.49385
820,Sør-Spitsbergen,II,13189.23,SJM,76.94232,15.66649
821,Nordvest-Spitsbergen,II,9848.62,SJM,79.62516,12.22161
822,Anárjohka,II,1410.05,NOR,68.79877,24.75765
823,Børgefjell/Byrkije,II,1451.80,NOR,65.15702,13.89337
824,Øvre Dividal,II,769.01,NOR,68.70915,19.78970
825,Rondane,II,968.08,NOR,61.88773,9.78692
826,Femundsmarka,II,597.02,NOR,62.32502,12.10932
827,Dovrefjell-Sunndalsfjella,II,1826.90,NOR,62.39328,9.14784
828,Blåfjella-Skjækerfjella,II,1968.66,NOR,64.15104,12.89191
829,Rago,II,162.17,NOR,67.44801,15.98180
830,Stabbursdalen,II,747.65,NOR,70.00876,24.45689
831,Ånderdalen,II,134.07,NOR,69.21275,17.25993
832,Øvre Pasvik,II,119.11,NOR,69.12117,28.94336
834,Kirthar National Park,II,2977.89,PAK,25.64721,67.52219
836,Khunjerab National Park,II,3334.00,PAK,36.56665,75.33416
840,Mt. Apo Natural Park,II,549.67,PHL,6.94876,125.30222
842,Mt. Mayon Natural Park,II,53.31,PHL,13.25615,123.69905
847,Kampinoski Park Narodowy,II,385.76,POL,51.94688,20.46719
848,Tatrzański Park Narodowy,II,211.80,POL,49.25883,19.95493
849,Słowiński Park Narodowy,II,323.53,POL,54.71078,17.30000
850,Świętokrzyski Park Narodowy,II,76.94,POL,50.90298,20.99129
851,Bieszczadzki Park Narodowy,II,291.99,POL,49.21781,22.66710
852,Karkonoski Park Narodowy,II,59.54,POL,50.79244,15.64457
853,Wielkopolski Park Narodowy,II,76.01,POL,52.27486,16.77498
854,Białowieski Park Narodowy,II,105.16,POL,52.75888,23.82862
855,Woliński Park Narodowy,II,109.00,POL,53.92395,14.48758
856,Roztoczański Park Narodowy,II,84.71,POL,50.59379,23.00943
860,Peneda-Geres,II,695.94,PRT,41.87749,-8.13583
861,Parcul Național Retezat,II,383.19,ROU,45.34946,22.81147
862,Akagera,II,1020.15,RWA,-1.65297,30.69011
